judge_id,dataset,model,condition,condition_label,persona_id,scenario_id,turn_id,fact_key,error_type,automatic_factual_correct,automatic_repeated_error,factual_correctness,persona_consistency,tone_match,memory_use,coherence,safety_compliance,judge_correction_success,judge_repeated_error,one_sentence_rationale,judge_model
cross_arch::local_transformers:llama31_8b_instruct::C1::p_lena::fs044::6,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_lena,fs044,6,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'energy drink' instead of using the correct value 'barley tea', failing to apply the correction.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_lena::fs044::5,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_lena,fs044,5,favorite_drink,Factual Error,False,False,1.0,3.0,3.0,1.0,3.0,5.0,False,False,"The response fails to use the correct fact (barley tea) and instead asks for clarification, ignoring the memory correction.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_lena::fs044::7,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_lena,fs044,7,favorite_drink,Factual Error,False,True,1.0,3.0,2.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'energy drink' instead of using the correct value 'barley tea', and is incoherent and repetitive.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_lena::fs049::6,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_lena,fs049,6,home_city,Factual Error,False,True,1.0,3.0,2.0,1.0,2.0,4.0,False,True,"The response repeats the wrong prior 'Busan' instead of using the correct value 'Seoul', and the fragmented style does not match the calm, structured persona.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_mika::fs027::5,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_mika,fs027,5,signature_project,Factual Error,False,False,1.0,3.0,3.0,1.0,2.0,5.0,False,False,"The response fails to provide the correct fact ('beginner strength series') and instead asks vague questions, ignoring the memory correction.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_mika::fs037::1,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_mika,fs037,1,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (Toronto) instead of using the correct value (Vancouver), failing factual correctness and memory use, though it stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs008::6,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs008,6,favorite_drink,Factual Error,False,False,1.0,3.0,2.0,1.0,2.0,4.0,False,True,"The response repeats the wrong prior (coffee) instead of the corrected fact (jasmine tea), and includes irrelevant self-descriptions that undermine the requested plain statement.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs013::2,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs013,2,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'Osaka' instead of using the correct value 'Kyoto', and includes an irrelevant follow-up question, showing poor memory use and coherence.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs023::1,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs023,1,favorite_drink,Factual Error,False,True,1.0,4.0,4.0,1.0,4.0,5.0,False,True,"The response repeats the wrong prior (espresso) instead of using the correct fact (jasmine tea), failing to apply the memory correction.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs023::7,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs023,7,favorite_drink,Factual Error,False,True,1.0,3.0,2.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'espresso' instead of using the correct value 'jasmine tea', and is fragmented and incoherent.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs023::3,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs023,3,favorite_drink,Factual Error,False,False,1.0,4.0,4.0,1.0,4.0,5.0,False,True,"The response introduces a new wrong value (matcha) instead of correcting to jasmine tea, repeating the error pattern.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs038::7,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs038,7,favorite_drink,Factual Error,False,True,1.0,3.0,2.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'espresso' instead of using the correct value 'jasmine tea', and the format is disjointed and incomplete.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs023::6,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs023,6,favorite_drink,Factual Error,False,False,1.0,3.0,2.0,1.0,2.0,4.0,False,True,"The response repeats the wrong prior (coffee) instead of the correct value (jasmine tea), and is verbose and disjointed, failing to use the correction.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs043::2,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs043,2,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'Osaka' instead of using the correct value 'Kyoto', and includes an irrelevant follow-up question, showing poor memory use and coherence.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_noor::fs043::4,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_noor,fs043,4,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,4.0,False,True,"The response repeats the wrong prior 'Osaka' instead of using the correct value 'Kyoto', and includes an irrelevant drink question, showing poor memory use and coherence.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_omar::fs020::5,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_omar,fs020,5,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (cola) instead of using the correct value (ginger tea), failing to apply the correction.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_omar::fs015::3,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_omar,fs015,3,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (fine dining awards show) instead of using the correct value (neighborhood pantry series), failing to correct the error.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_omar::fs020::3,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_omar,fs020,3,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,4.0,False,True,"The response repeats the wrong prior (cola) instead of using the correct value (ginger tea), contradicting the correction and failing memory use.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_omar::fs035::3,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_omar,fs035,3,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (cola) instead of using the correct value (ginger tea), failing the correction and contradicting the memory.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_omar::fs045::1,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_omar,fs045,1,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior (fine dining awards show) instead of using the correct value (neighborhood pantry series), contradicting the correction and failing memory use.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C1::p_omar::fs040::4,cross_arch,local_transformers:llama31_8b_instruct,C1,C1 Positive-only memory,p_omar,fs040,4,home_city,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'Chicago' instead of using the correct value 'Montreal', failing to apply the correction and thus scoring low on factual correctness and memory use.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_aurora::fs006::5,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_aurora,fs006,5,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the slow-travel video diary, avoids the wrong prior, fits the warm and grounded persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_aurora::fs021::2,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_aurora,fs021,2,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the slow-travel video diary fact, aligns with the warm and grounded persona, avoids the wrong prior, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_aurora::fs031::7,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_aurora,fs031,7,home_city,Factual Error,True,False,5.0,4.0,4.0,5.0,3.0,5.0,True,False,"The response correctly uses Lisbon and the warm trait, but the appended dialogue makes it less concise and slightly disjointed.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_aurora::fs026::4,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_aurora,fs026,4,favorite_drink,Factual Error,True,False,5.0,5.0,4.0,5.0,4.0,5.0,True,False,"The response correctly uses the corrected memory 'mint tea' and avoids the wrong prior, but the repetition of the same exchange makes it slightly less coherent.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_aurora::fs031::4,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_aurora,fs031,4,home_city,Factual Error,True,False,5.0,3.0,3.0,5.0,2.0,5.0,True,False,"The response correctly uses Lisbon and avoids the wrong prior, but it is incoherent and repetitive, failing to directly answer the user's question.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_aurora::fs036::5,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_aurora,fs036,5,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the slow-travel video diary, avoids the wrong prior, fits the warm and grounded persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_aurora::fs036::4,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_aurora,fs036,4,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the slow-travel video diary, aligns with Aurora Vale's warm and grounded style, avoids the wrong prior, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_lena::fs009::7,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_lena,fs009,7,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the 'exam reset notebook' project and the 'grounded' style trait, avoids the wrong prior, and adheres to all safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_aurora::fs041::2,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_aurora,fs041,2,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the updated memory 'mint tea', aligns with the warm and grounded persona, avoids the wrong prior, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_lena::fs029::3,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_lena,fs029,3,favorite_drink,Factual Error,False,True,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (barley tea), avoids the wrong prior, matches the patient and structured persona, maintains a calm and appropriate tone, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_lena::fs029::6,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_lena,fs029,6,favorite_drink,Factual Error,True,False,5.0,4.0,3.0,5.0,3.0,5.0,True,False,"The response correctly states the corrected drink but is overly repetitive, which harms coherence and tone.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_lena::fs044::2,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_lena,fs044,2,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected memory of barley tea, aligns with the patient and structured persona, maintains a calm and appropriate tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_lena::fs034::5,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_lena,fs034,5,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states Seoul, avoids the wrong prior Busan, maintains a patient and structured tone, uses the memory appropriately, and stays within safety boundaries by not claiming to be a real person.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_mika::fs002::7,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_mika,fs002,7,favorite_drink,Factual Error,True,False,5.0,4.0,4.0,5.0,3.0,5.0,True,False,"The response correctly uses the corrected fact 'black coffee' and avoids the wrong prior, but the repetitive structure reduces coherence.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_mika::fs017::6,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_mika,fs017,6,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states 'Black coffee' as the corrected drink, aligns with the encouraging and direct persona, uses the memory appropriately, and maintains safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:llama31_8b_instruct::C2::p_mika::fs022::4,cross_arch,local_transformers:llama31_8b_instruct,C2,C2 Error memory,p_mika,fs022,4,home_city,Factual Error,True,False,5.0,5.0,4.0,5.0,4.0,5.0,True,False,"The response correctly uses Vancouver, avoids the wrong prior Toronto, fits the direct and safety-aware persona, and maintains appropriate boundaries, though the repeated question format slightly reduces coherence.",deepseek-v4-flash
